lon_departure,lat_departure,lon_arrival,lat_arrival
-59.155,13.124,-73.632,41.066
-59.155,13.124,-79.818,26.322
-59.155,13.124,-65.337,18.732
-86.59,33.938,-96.397,33.494
-86.59,33.938,-79.818,26.322
-101.135,21.655,-96.397,33.494
78.113,13.583,77.171,28.944
-88.86,40.795,-96.397,33.494
-88.86,40.795,-87.842,42.631
-86.464,36.207,-76.397,39.42
-86.464,36.207,-96.397,33.494
-86.464,36.207,-73.632,41.066
-86.464,36.207,-118.014,34.57
-86.464,36.207,-73.788,41.295
-86.464,36.207,-79.818,26.322
-86.464,36.207,-87.842,42.631
153.195,-26.974,-118.014,34.57
153.195,-26.974,151.295,-33.911
-73.579,5.169,-79.818,26.322
-115.705,43.94,-118.014,34.57
73.446,19.147,77.171,28.944
-70.342,42.607,-96.397,33.494
-70.342,42.607,-73.632,41.066
-70.342,42.607,-118.014,34.57
-70.342,42.607,-0.103,51.795
-70.342,42.607,-3.278,40.822
-70.342,42.607,-79.818,26.322
-70.342,42.607,-87.842,42.631
-70.342,42.607,-64.956,18.562
-97.044,26.511,-96.397,33.494
4.807,51.502,-73.632,41.066
-47.865,-15.786,-79.818,26.322
-90.583,30.888,-96.397,33.494
-78.554,43.567,-87.842,42.631
-117.932,34.334,-96.397,33.494
-117.932,34.334,-121.849,47.748
-76.448,39.292,-96.397,33.494
-76.448,39.292,-73.632,41.066
-76.448,39.292,-0.103,51.795
-76.448,39.292,-79.818,26.322
-76.448,39.292,-87.842,42.631
-87.848,17.898,-96.397,33.494
-87.848,17.898,-79.818,26.322
-80.533,34.564,-96.397,33.494
-66.985,11.005,-96.397,33.494
-66.985,11.005,-73.632,41.066
-66.985,11.005,-79.818,26.322
-66.985,11.005,-65.337,18.732
88.744,23.091,77.171,28.944
2.916,49.021,-96.397,33.494
2.916,49.021,-73.632,41.066
2.916,49.021,-79.818,26.322
2.916,49.021,-87.842,42.631
-84.674,35.058,-96.397,33.494
-84.674,35.058,-87.842,42.631
-78.089,38.231,-87.842,42.631
-79.401,33.497,-96.397,33.494
-79.401,33.497,-79.818,26.322
-91.519,42.474,-96.397,33.494
-91.519,42.474,-87.842,42.631
-81.75,41.686,-96.397,33.494
-81.75,41.686,-73.632,41.066
-81.75,41.686,-73.788,41.295
-81.75,41.686,-79.818,26.322
-81.75,41.686,-87.842,42.631
-95.94,30.98,-96.397,33.494
-75.97,3.905,-79.818,26.322
-80.906,35.356,-96.397,33.494
-80.906,35.356,-73.788,41.295
-80.906,35.356,-79.818,26.322
-80.906,35.356,-87.842,42.631
80.473,7.301,55.085,24.721
-82.82,40.663,-96.397,33.494
-82.82,40.663,-73.632,41.066
-82.82,40.663,-73.788,41.295
-82.82,40.663,-79.818,26.322
-82.82,40.663,-87.842,42.631
-87.797,40.065,-96.397,33.494
-87.797,40.065,-87.842,42.631
-43.949,-19.39,-79.818,26.322
-104.502,39.343,-96.397,33.494
-97.169,28.283,-96.397,33.494
-81.322,38.621,-73.788,41.295
-84.899,32.86,-96.397,33.494
-78.974,-2.816,-78.148,0.431
-86.796,21.06,-96.397,33.494
-86.796,21.06,-73.632,41.066
-86.796,21.06,-79.818,26.322
-86.796,21.06,-87.842,42.631
-68.934,12.314,-79.818,26.322
-105.941,29.171,-96.397,33.494
-84.447,39.081,-96.397,33.494
-84.447,39.081,-73.632,41.066
-84.447,39.081,-79.818,26.322
-84.447,39.081,-87.842,42.631
-89.412,45.287,-87.842,42.631
-48.627,-25.215,-46.116,-23.054
-104.687,41.259,-96.397,33.494
-86.877,20.87,-96.397,33.494
-86.877,20.87,-87.842,42.631
-83.699,40.503,-96.397,33.494
-83.699,40.503,-87.842,42.631
-90.516,42.67,-87.842,42.631
-76.397,39.42,-86.464,36.207
-76.397,39.42,-96.397,33.494
-76.397,39.42,-73.632,41.066
-76.397,39.42,-79.818,26.322
-76.397,39.42,-87.842,42.631
-76.397,39.42,-78.646,36.462
-76.397,39.42,-89.951,39.247
77.171,28.944,78.113,13.583
77.171,28.944,73.446,19.147
77.171,28.944,88.744,23.091
77.171,28.944,80.3,13.657
77.171,28.944,-87.842,42.631
-104.456,40.436,-96.397,33.494
-104.456,40.436,-118.014,34.57
-104.456,40.436,-0.103,51.795
-104.456,40.436,-79.818,26.322
-104.456,40.436,-87.842,42.631
-104.456,40.436,-121.849,47.748
-96.397,33.494,-99.47,32.685
-96.397,33.494,-106.349,35.067
-96.397,33.494,-96.718,32.018
-96.397,33.494,-92.25,31.545
-96.397,33.494,-81.941,33.616
-96.397,33.494,-101.864,22.175
-96.397,33.494,-101.51,35.365
-96.397,33.494,-106.782,39.372
-96.397,33.494,-84.047,34.061
-96.397,33.494,-97.45,30.324
-96.397,33.494,-72.473,42.564
-96.397,33.494,-59.155,13.124
-96.397,33.494,-86.59,33.938
-96.397,33.494,-101.135,21.655
-96.397,33.494,-88.86,40.795
-96.397,33.494,-86.464,36.207
-96.397,33.494,153.195,-26.974
-96.397,33.494,-70.342,42.607
-96.397,33.494,-97.044,26.511
-96.397,33.494,-90.583,30.888
-96.397,33.494,-117.932,34.334
-96.397,33.494,-76.448,39.292
-96.397,33.494,-87.848,17.898
-96.397,33.494,-80.533,34.564
-96.397,33.494,-66.985,11.005
-96.397,33.494,2.916,49.021
-96.397,33.494,-84.674,35.058
-96.397,33.494,-79.401,33.497
-96.397,33.494,-91.519,42.474
-96.397,33.494,-81.75,41.686
-96.397,33.494,-95.94,30.98
-96.397,33.494,-80.906,35.356
-96.397,33.494,-82.82,40.663
-96.397,33.494,-87.797,40.065
-96.397,33.494,-104.502,39.343
-96.397,33.494,-97.169,28.283
-96.397,33.494,-84.899,32.86
-96.397,33.494,-86.796,21.06
-96.397,33.494,-105.941,29.171
-96.397,33.494,-84.447,39.081
-96.397,33.494,-104.687,41.259
-96.397,33.494,-86.877,20.87
-96.397,33.494,-83.699,40.503
-96.397,33.494,-76.397,39.42
-96.397,33.494,-104.456,40.436
-96.397,33.494,-107.59,37.252
-96.397,33.494,-93.439,41.889
-96.397,33.494,-82.923,42.354
-96.397,33.494,-106.863,40.07
-96.397,33.494,-105.963,32.345
-96.397,33.494,-87.221,38.061
-96.397,33.494,-73.615,41.154
-96.397,33.494,-58.227,-34.704
-96.397,33.494,-119.531,37.293
-96.397,33.494,-78.801,35.652
-96.397,33.494,-79.588,26.12
-96.397,33.494,8.905,50.044
-96.397,33.494,-96.57,43.97
-96.397,33.494,-93.946,35.56
-96.397,33.494,-84.659,41.63
-96.397,33.494,-102.852,20.869
-96.397,33.494,-94.52,32.64
-96.397,33.494,-42.74,-22.682
-96.397,33.494,-108.212,39.204
-96.397,33.494,-88.451,30.678
-96.397,33.494,-97.85,41.612
-96.397,33.494,-97.715,31.112
-96.397,33.494,-85.205,43.468
-96.397,33.494,-46.116,-23.054
-96.397,33.494,-79.896,36.162
-96.397,33.494,-81.699,35.492
-96.397,33.494,-90.213,14.972
-96.397,33.494,-106.889,38.889
-96.397,33.494,-106.697,40.801
-96.397,33.494,-157.871,21.531
-96.397,33.494,-94.799,30.075
-96.397,33.494,-86.626,35.061
-96.397,33.494,-77.094,39.574
-96.397,33.494,-94.903,30.64
-96.397,33.494,-97.056,38.083
-96.397,33.494,-85.824,40.195
-96.397,33.494,-110.563,44.012
-96.397,33.494,-89.46,32.518
-96.397,33.494,-81.48,30.823
-96.397,33.494,-73.632,41.066
-96.397,33.494,-94.164,37.253
-96.397,33.494,-114.588,36.133
-96.397,33.494,-98.028,34.946
-96.397,33.494,-118.014,34.57
-96.397,33.494,-101.705,34.106
-96.397,33.494,-92.706,30.21
-96.397,33.494,-84.344,38.06
-96.397,33.494,-91.98,30.342
-96.397,33.494,-73.788,41.295
-96.397,33.494,-0.103,51.795
-96.397,33.494,-85.241,10.988
-96.397,33.494,-91.708,35.215
-96.397,33.494,-99.103,27.906
-96.397,33.494,-3.278,40.822
-96.397,33.494,-101.67,32.57
-96.397,33.494,-77.856,18.839
-96.397,33.494,-94.524,39.496
-96.397,33.494,-80.849,28.715
-96.397,33.494,-89.962,35.07
-96.397,33.494,-98.454,19.727
-96.397,33.494,-97.732,26.293
-96.397,33.494,-85.99,32.501
-96.397,33.494,-96.452,39.234
-96.397,33.494,-79.818,26.322
-96.397,33.494,-87.828,43.578
-96.397,33.494,-90.18,41.747
-96.397,33.494,-100.376,20.416
-96.397,33.494,-91.397,32.851
-96.397,33.494,-87.739,31.152
-96.397,33.494,-88.896,43.233
-96.397,33.494,-92.703,45.469
-96.397,33.494,-89.764,30.655
-96.397,33.494,-107.824,38.849
-96.397,33.494,-99.512,26.297
-96.397,33.494,-105.777,23.268
-96.397,33.494,-77.111,25.064
-96.397,33.494,140.643,36.274
-96.397,33.494,-156.051,21.497
-96.397,33.494,-97.335,35.655
-96.397,33.494,-95.824,41.505
-96.397,33.494,-117.336,34.093
-96.397,33.494,-87.842,42.631
-96.397,33.494,-75.669,37.491
-96.397,33.494,-79.493,27.138
-96.397,33.494,-122.33,45.981
-96.397,33.494,-74.736,40.453
-96.397,33.494,-111.353,33.723
-96.397,33.494,-89.489,41.107
-96.397,33.494,-79.722,40.819
-96.397,33.494,-71.777,22.289
-96.397,33.494,-86.645,30.789
-96.397,33.494,-116.178,34.382
-96.397,33.494,-78.973,9.118
-96.397,33.494,-104.757,21.133
-96.397,33.494,-99.643,21.028
-96.397,33.494,-102.429,44.075
-96.397,33.494,-78.646,36.462
-96.397,33.494,-76.867,37.841
-96.397,33.494,-119.614,39.831
-96.397,33.494,-104.218,33.502
-96.397,33.494,-81.592,26.893
-96.397,33.494,-105.483,36.028
-96.397,33.494,-88.427,13.734
-96.397,33.494,-116.65,33.222
-96.397,33.494,-98.117,29.889
-96.397,33.494,-80.671,32.212
-96.397,33.494,-70.644,-32.989
-96.397,33.494,-85.561,38.29
-96.397,33.494,-121.849,47.748
-96.397,33.494,-121.959,38.031
-96.397,33.494,-92.982,37.409
-96.397,33.494,-93.71,32.744
-96.397,33.494,-121.882,37.604
-96.397,33.494,-109.536,23.253
-96.397,33.494,-83.682,10.656
-96.397,33.494,-100.161,31.596
-96.397,33.494,-65.337,18.732
-96.397,33.494,-111.963,41.313
-96.397,33.494,-100.885,22.423
-96.397,33.494,-121.318,39.159
-96.397,33.494,-117.781,34.126
-96.397,33.494,-89.464,40.406
-96.397,33.494,-98.154,34.647
-96.397,33.494,-89.951,39.247
-96.397,33.494,-83.918,30.66
-96.397,33.494,-82.223,28.625
-96.397,33.494,-103.018,25.947
-96.397,33.494,-95.814,36.33
-96.397,33.494,-110.902,32.193
-96.397,33.494,-93.986,33.756
-96.397,33.494,-95.004,32.59
-96.397,33.494,-83.991,36.351
-96.397,33.494,-95.646,19.243
-96.397,33.494,-86.209,30.805
-96.397,33.494,-93.845,36.469
-96.397,33.494,-73.569,45.784
-96.397,33.494,-122.641,49.323
-96.397,33.494,-113.368,51.189
-96.397,33.494,-79.385,44.128
-96.397,33.494,-101.101,18.002
51.941,25.435,51.056,26.451
-60.834,15.911,-65.337,18.732
-107.59,37.252,-96.397,33.494
-93.439,41.889,-96.397,33.494
-93.439,41.889,-87.842,42.631
-82.923,42.354,-96.397,33.494
-82.923,42.354,-73.788,41.295
-82.923,42.354,-79.818,26.322
-82.923,42.354,-87.842,42.631
-82.923,42.354,-73.569,45.784
7.277,51.482,-79.818,26.322
7.277,51.482,-81.592,26.893
-106.863,40.07,-96.397,33.494
-106.863,40.07,-73.632,41.066
-106.863,40.07,-118.014,34.57
-106.863,40.07,-73.788,41.295
-106.863,40.07,-79.818,26.322
-106.863,40.07,-87.842,42.631
-64.239,18.741,-65.337,18.732
-76.473,25.791,-79.818,26.322
-105.963,32.345,-96.397,33.494
-105.963,32.345,-118.014,34.57
-105.963,32.345,-87.842,42.631
-122.687,44.207,-122.33,45.981
-87.221,38.061,-96.397,33.494
-87.221,38.061,-87.842,42.631
-73.615,41.154,-96.397,33.494
-73.615,41.154,-118.014,34.57
-73.615,41.154,-0.103,51.795
-73.615,41.154,-79.818,26.322
-73.615,41.154,-87.842,42.631
-73.615,41.154,2.599,49.208
-73.615,41.154,-121.849,47.748
-81.6,24.926,-79.818,26.322
-58.227,-34.704,-96.397,33.494
-58.227,-34.704,-73.632,41.066
-58.227,-34.704,-79.818,26.322
-96.693,47.534,-87.842,42.631
-119.531,37.293,-96.397,33.494
-119.531,37.293,-118.014,34.57
-78.801,35.652,-96.397,33.494
-60.339,14.985,-65.337,18.732
-79.588,26.12,-96.397,33.494
-79.588,26.12,-73.632,41.066
-79.588,26.12,-118.014,34.57
-79.588,26.12,-87.842,42.631
-79.588,26.12,-71.821,18.966
-83.573,43.609,-87.842,42.631
-78.493,26.931,-79.818,26.322
8.905,50.044,-96.397,33.494
-96.57,43.97,-96.397,33.494
-96.57,43.97,-87.842,42.631
-93.946,35.56,-96.397,33.494
-71.422,-49.801,-58.027,-34.266
-84.659,41.63,-96.397,33.494
-84.659,41.63,-87.842,42.631
-80.93,19.487,-79.818,26.322
-102.852,20.869,-96.397,33.494
-102.852,20.869,-118.014,34.57
-102.852,20.869,-121.882,37.604
-102.852,20.869,-121.318,39.159
-94.52,32.64,-96.397,33.494
-75.797,23.937,-79.818,26.322
-42.74,-22.682,-96.397,33.494
-42.74,-22.682,-73.632,41.066
-42.74,-22.682,-79.818,26.322
-108.212,39.204,-96.397,33.494
-61.644,12.007,-79.818,26.322
-61.644,12.007,-65.337,18.732
-81.787,30.15,-79.818,26.322
-89.777,-0.09,-79.806,-1.596
-88.451,30.678,-96.397,33.494
-87.55,44.808,-87.842,42.631
-97.85,41.612,-96.397,33.494
-97.715,31.112,-96.397,33.494
-85.205,43.468,-96.397,33.494
-85.205,43.468,-87.842,42.631
-46.116,-23.054,-47.865,-15.786
-46.116,-23.054,-96.397,33.494
-46.116,-23.054,-73.632,41.066
-46.116,-23.054,-79.818,26.322
-79.896,36.162,-96.397,33.494
-79.896,36.162,-79.818,26.322
-81.699,35.492,-96.397,33.494
-90.213,14.972,-96.397,33.494
-90.213,14.972,-79.818,26.322
-106.889,38.889,-96.397,33.494
-79.806,-1.596,-89.777,-0.09
-79.806,-1.596,-73.632,41.066
-79.806,-1.596,-79.818,26.322
-79.806,-1.596,-89.363,-0.851
-79.806,-1.596,-78.148,0.431
-106.697,40.801,-96.397,33.494
-106.697,40.801,-87.842,42.631
25.605,60.528,-73.632,41.066
114.524,22.514,-73.632,41.066
114.524,22.514,-118.014,34.57
114.524,22.514,-87.842,42.631
114.524,22.514,-121.959,38.031
114.524,22.514,107.086,11.364
114.524,22.514,-122.641,49.323
140.299,35.92,-157.871,21.531
140.299,35.92,-121.959,38.031
-157.871,21.531,-96.397,33.494
-157.871,21.531,140.299,35.92
-157.871,21.531,135.406,34.724
-157.871,21.531,-118.014,34.57
-157.871,21.531,177.738,-17.593
-157.871,21.531,140.643,36.274
-157.871,21.531,-87.842,42.631
-157.871,21.531,151.295,-33.911
-94.799,30.075,-96.397,33.494
-73.513,41.111,-87.842,42.631
-86.626,35.061,-96.397,33.494
-86.626,35.061,-87.842,42.631
-77.094,39.574,-96.397,33.494
-77.094,39.574,-118.014,34.57
-77.094,39.574,-0.103,51.795
-77.094,39.574,-79.818,26.322
-94.903,30.64,-96.397,33.494
-94.903,30.64,-118.014,34.57
-94.903,30.64,-0.103,51.795
-94.903,30.64,-79.818,26.322
-94.903,30.64,-87.842,42.631
-97.056,38.083,-96.397,33.494
-97.056,38.083,-87.842,42.631
-77.838,34.451,-87.842,42.631
-85.824,40.195,-96.397,33.494
-85.824,40.195,-73.632,41.066
-85.824,40.195,-79.818,26.322
-85.824,40.195,-87.842,42.631
-110.563,44.012,-96.397,33.494
-110.563,44.012,-87.842,42.631
-89.46,32.518,-96.397,33.494
-81.48,30.823,-96.397,33.494
-81.48,30.823,-79.818,26.322
-81.48,30.823,-87.842,42.631
-73.632,41.066,36.655,32.204
-73.632,41.066,-61.655,17.227
-73.632,41.066,55.085,24.721
-73.632,41.066,2.13,41.495
-73.632,41.066,-64.465,32.606
-73.632,41.066,-59.155,13.124
-73.632,41.066,-86.464,36.207
-73.632,41.066,-70.342,42.607
-73.632,41.066,4.807,51.502
-73.632,41.066,-76.448,39.292
-73.632,41.066,-66.985,11.005
-73.632,41.066,2.916,49.021
-73.632,41.066,-81.75,41.686
-73.632,41.066,-82.82,40.663
-73.632,41.066,-86.796,21.06
-73.632,41.066,-84.447,39.081
-73.632,41.066,-76.397,39.42
-73.632,41.066,-96.397,33.494
-73.632,41.066,-106.863,40.07
-73.632,41.066,-58.227,-34.704
-73.632,41.066,-79.588,26.12
-73.632,41.066,-42.74,-22.682
-73.632,41.066,-46.116,-23.054
-73.632,41.066,-79.806,-1.596
-73.632,41.066,25.605,60.528
-73.632,41.066,114.524,22.514
-73.632,41.066,-85.824,40.195
-73.632,41.066,-114.588,36.133
-73.632,41.066,-118.014,34.57
-73.632,41.066,0.092,51.842
-73.632,41.066,-0.103,51.795
-73.632,41.066,-76.524,-11.37
-73.632,41.066,-3.278,40.822
-73.632,41.066,-1.792,53.589
-73.632,41.066,-80.849,28.715
-73.632,41.066,-79.818,26.322
-73.632,41.066,9.213,46.051
-73.632,41.066,140.643,36.274
-73.632,41.066,-87.842,42.631
-73.632,41.066,-75.669,37.491
-73.632,41.066,-71.821,18.966
-73.632,41.066,-79.722,40.819
-73.632,41.066,-71.777,22.289
-73.632,41.066,-67.94,18.945
-73.632,41.066,-78.646,36.462
-73.632,41.066,-116.65,33.222
-73.632,41.066,-70.644,-32.989
-73.632,41.066,-69.449,18.716
-73.632,41.066,-121.849,47.748
-73.632,41.066,-121.959,38.031
-73.632,41.066,-83.682,10.656
-73.632,41.066,-65.337,18.732
-73.632,41.066,-62.532,17.518
-73.632,41.066,-70.342,19.676
-73.632,41.066,-64.956,18.562
-73.632,41.066,-62.515,18.068
-73.632,41.066,-82.223,28.625
-73.632,41.066,13.479,52.932
-73.632,41.066,-63.182,45.468
-73.632,41.066,-73.569,45.784
-73.632,41.066,-122.641,49.323
-73.632,41.066,-79.385,44.128
-73.632,41.066,8.915,47.774
-94.164,37.253,-96.397,33.494
-134.294,58.591,-131.523,55.592
-76.646,18.559,-79.818,26.322
135.406,34.724,-157.871,21.531
-155.41,20.231,-118.014,34.57
-131.523,55.592,-134.294,58.591
-131.523,55.592,-121.849,47.748
-114.588,36.133,-96.397,33.494
-114.588,36.133,-73.632,41.066
-114.588,36.133,-118.014,34.57
-114.588,36.133,-0.103,51.795
-114.588,36.133,-79.818,26.322
-114.588,36.133,-87.842,42.631
-98.028,34.946,-96.397,33.494
-118.014,34.57,-106.349,35.067
-118.014,34.57,175.319,-36.347
-118.014,34.57,-106.782,39.372
-118.014,34.57,-97.45,30.324
-118.014,34.57,-86.464,36.207
-118.014,34.57,153.195,-26.974
-118.014,34.57,-115.705,43.94
-118.014,34.57,-70.342,42.607
-118.014,34.57,-104.456,40.436
-118.014,34.57,-96.397,33.494
-118.014,34.57,-106.863,40.07
-118.014,34.57,-105.963,32.345
-118.014,34.57,-73.615,41.154
-118.014,34.57,-119.531,37.293
-118.014,34.57,-79.588,26.12
-118.014,34.57,-102.852,20.869
-118.014,34.57,114.524,22.514
-118.014,34.57,-157.871,21.531
-118.014,34.57,-77.094,39.574
-118.014,34.57,-94.903,30.64
-118.014,34.57,-73.632,41.066
-118.014,34.57,-155.41,20.231
-118.014,34.57,-114.588,36.133
-118.014,34.57,-0.103,51.795
-118.014,34.57,-158.899,22.626
-118.014,34.57,-76.524,-11.37
-118.014,34.57,-3.278,40.822
-118.014,34.57,-80.849,28.715
-118.014,34.57,145.405,-37.456
-118.014,34.57,-98.454,19.727
-118.014,34.57,-122.79,42.623
-118.014,34.57,-79.818,26.322
-118.014,34.57,-118.73,38.04
-118.014,34.57,-121.739,36.978
-118.014,34.57,177.738,-17.593
-118.014,34.57,140.643,36.274
-118.014,34.57,-156.051,21.497
-118.014,34.57,-97.335,35.655
-118.014,34.57,-87.842,42.631
-118.014,34.57,-122.33,45.981
-118.014,34.57,-111.353,33.723
-118.014,34.57,122.342,31.238
-118.014,34.57,-119.614,39.831
-118.014,34.57,-105.483,36.028
-118.014,34.57,-116.65,33.222
-118.014,34.57,-119.734,34.71
-118.014,34.57,-70.644,-32.989
-118.014,34.57,-121.849,47.748
-118.014,34.57,-121.959,38.031
-118.014,34.57,-121.882,37.604
-118.014,34.57,-109.536,23.253
-118.014,34.57,-111.963,41.313
-118.014,34.57,-121.318,39.159
-118.014,34.57,-89.951,39.247
-118.014,34.57,-113.827,43.84
-118.014,34.57,151.295,-33.911
-118.014,34.57,121.388,25.129
-118.014,34.57,-110.902,32.193
-118.014,34.57,-113.3,53.516
-118.014,34.57,-122.641,49.323
-118.014,34.57,-113.368,51.189
-118.014,34.57,-79.385,44.128
-101.705,34.106,-96.397,33.494
-92.706,30.21,-96.397,33.494
0.092,51.842,-8.875,53.169
-84.344,38.06,-96.397,33.494
-84.344,38.06,-87.842,42.631
-91.98,30.342,-96.397,33.494
-73.788,41.295,-84.047,34.061
-73.788,41.295,-86.464,36.207
-73.788,41.295,-81.75,41.686
-73.788,41.295,-80.906,35.356
-73.788,41.295,-82.82,40.663
-73.788,41.295,-81.322,38.621
-73.788,41.295,-96.397,33.494
-73.788,41.295,-82.923,42.354
-73.788,41.295,-106.863,40.07
-73.788,41.295,-79.818,26.322
-73.788,41.295,-92.703,45.469
-73.788,41.295,-87.842,42.631
-73.788,41.295,-78.646,36.462
-73.788,41.295,-89.951,39.247
-73.788,41.295,-93.845,36.469
-73.788,41.295,-73.569,45.784
-73.788,41.295,-79.385,44.128
0.349,51.246,-80.849,28.715
0.349,51.246,-82.223,28.625
-0.103,51.795,-84.047,34.061
-0.103,51.795,55.085,24.721
-0.103,51.795,51.056,26.451
-0.103,51.795,-70.342,42.607
-0.103,51.795,-76.448,39.292
-0.103,51.795,-104.456,40.436
-0.103,51.795,-96.397,33.494
-0.103,51.795,-73.615,41.154
-0.103,51.795,-77.094,39.574
-0.103,51.795,-94.903,30.64
-0.103,51.795,-73.632,41.066
-0.103,51.795,-114.588,36.133
-0.103,51.795,-118.014,34.57
-0.103,51.795,-79.818,26.322
-0.103,51.795,-87.842,42.631
-0.103,51.795,-74.736,40.453
-0.103,51.795,-111.353,33.723
-0.103,51.795,-78.646,36.462
-0.103,51.795,-116.65,33.222
-0.103,51.795,-121.849,47.748
-0.103,51.795,-121.959,38.031
-0.103,51.795,-73.569,45.784
-0.103,51.795,-122.641,49.323
-0.103,51.795,-113.368,51.189
-0.103,51.795,-79.385,44.128
-158.899,22.626,-118.014,34.57
-76.524,-11.37,-73.632,41.066
-76.524,-11.37,-118.014,34.57
-76.524,-11.37,-79.818,26.322
-76.524,-11.37,-70.644,-32.989
-76.524,-11.37,-121.959,38.031
-85.241,10.988,-96.397,33.494
-85.241,10.988,-79.818,26.322
-91.708,35.215,-96.397,33.494
-91.708,35.215,-87.842,42.631
-67.654,-16.189,-62.559,-17.408
-99.103,27.906,-96.397,33.494
-68.854,18.751,-79.818,26.322
-68.854,18.751,-65.337,18.732
-90.762,44.464,-87.842,42.631
80.3,13.657,77.171,28.944
-3.278,40.822,-70.342,42.607
-3.278,40.822,19.425,47.728
-3.278,40.822,-96.397,33.494
-3.278,40.822,-73.632,41.066
-3.278,40.822,-118.014,34.57
-3.278,40.822,-79.818,26.322
-3.278,40.822,-87.842,42.631
-3.278,40.822,-65.337,18.732
-101.67,32.57,-96.397,33.494
-1.792,53.589,-73.632,41.066
-1.792,53.589,-87.842,42.631
-71.547,10.93,-79.818,26.322
-77.856,18.839,-96.397,33.494
-77.856,18.839,-79.818,26.322
-77.856,18.839,-87.842,42.631
-94.524,39.496,-96.397,33.494
-94.524,39.496,-87.842,42.631
-80.849,28.715,-96.397,33.494
-80.849,28.715,-73.632,41.066
-80.849,28.715,-118.014,34.57
-80.849,28.715,0.349,51.246
-80.849,28.715,-79.818,26.322
-80.849,28.715,-87.842,42.631
58.474,23.988,55.085,24.721
-75.039,6.274,-79.818,26.322
-76.606,40.322,-87.842,42.631
145.405,-37.456,175.319,-36.347
145.405,-37.456,-118.014,34.57
-89.962,35.07,-96.397,33.494
-89.962,35.07,-79.818,26.322
-89.962,35.07,-87.842,42.631
-98.454,19.727,-96.397,33.494
-98.454,19.727,-118.014,34.57
-98.454,19.727,-79.818,26.322
-98.454,19.727,-87.842,42.631
-97.732,26.293,-96.397,33.494
-122.79,42.623,-118.014,34.57
-85.614,12.235,-79.818,26.322
-85.99,32.501,-96.397,33.494
-76.473,26.852,-79.818,26.322
-96.452,39.234,-96.397,33.494
-96.452,39.234,-87.842,42.631
-79.818,26.322,-61.655,17.227
-79.818,26.322,-84.047,34.061
-79.818,26.322,-69.359,12.835
-79.818,26.322,2.13,41.495
-79.818,26.322,-64.465,32.606
-79.818,26.322,-72.473,42.564
-79.818,26.322,-59.155,13.124
-79.818,26.322,-86.59,33.938
-79.818,26.322,-86.464,36.207
-79.818,26.322,-73.579,5.169
-79.818,26.322,-70.342,42.607
-79.818,26.322,-47.865,-15.786
-79.818,26.322,-76.448,39.292
-79.818,26.322,-87.848,17.898
-79.818,26.322,-66.985,11.005
-79.818,26.322,2.916,49.021
-79.818,26.322,-79.401,33.497
-79.818,26.322,-81.75,41.686
-79.818,26.322,-75.97,3.905
-79.818,26.322,-80.906,35.356
-79.818,26.322,-82.82,40.663
-79.818,26.322,-43.949,-19.39
-79.818,26.322,-86.796,21.06
-79.818,26.322,-68.934,12.314
-79.818,26.322,-84.447,39.081
-79.818,26.322,-76.397,39.42
-79.818,26.322,-104.456,40.436
-79.818,26.322,-96.397,33.494
-79.818,26.322,-82.923,42.354
-79.818,26.322,7.277,51.482
-79.818,26.322,-106.863,40.07
-79.818,26.322,-76.473,25.791
-79.818,26.322,-73.615,41.154
-79.818,26.322,-81.6,24.926
